Radius,Perimeter,Area,Texture,Compactness,Concavity,Symmetry,Fractal Dimension,Coastline Approximation,GreyScale Value,Diagnosis
-2.009026025,-0.815680426,-1.105845398,1.847592362,-0.970577869,-0.11201857,0.737885486,-1.498817835,-1.29930606,-0.818837225,1
-0.258582866,-1.649110563,-1.719293031,0.331081415,-2.249710804,0.499031502,1.186730223,-1.383399351,-0.690074996,0.605679224,1
0.526101506,1.544043482,1.429612084,-0.796374607,-0.691941453,1.291666281,-1.189040647,-1.152689309,-0.890238371,-1.341160747,1
-0.425726422,-0.685188707,-1.065719622,1.289049435,0.300979578,-0.991282679,0.011979275,-0.903087782,-1.346662202,0.009756512,-1
-0.031993916,0.584525259,-1.552642271,0.405042757,-0.821163387,0.261051159,-0.998724166,1.471352918,-0.150620999,1.715078392,1
-0.028392871,-0.546845511,0.975906909,-1.019383857,-0.200778909,0.341445195,-1.0783564,-0.734148089,1.513829592,0.003271427,-1
2.143420637,-0.547301996,-0.132635244,0.277613336,1.617536442,0.029757325,1.48347719,2.945435315,-1.592016001,-1.390872262,1
-0.353395755,2.588028833,1.010385198,-0.336104178,0.922281928,-1.049335812,-1.880837339,-1.409570766,-1.722138525,0.77539096,1
0.241697177,0.77796454,-0.81542498,-0.04808822,-1.10258374,-0.87183532,-0.294601983,0.198411721,0.533006517,1.703308926,-1
1.045666275,-0.507655064,0.057427654,1.217011769,-1.755870186,-2.389855719,-0.345905609,-0.241178383,-0.173786561,-0.086745311,1
1.273988395,0.530536944,-1.614826149,1.548654021,0.775302907,1.082844705,-0.717623305,2.081259368,-0.611921552,0.157583482,1
-0.863912508,-1.579115168,0.672648371,1.700800989,2.203800427,0.897502057,1.028175749,-0.962178703,-1.208720242,-0.530739859,1
-2.79245102,1.493432011,-0.09538944,0.576051567,0.912872016,0.655259639,2.421505752,-0.653706681,0.712138189,0.109527798,1
0.994872763,0.884486732,-0.762694748,0.636075929,0.052183493,0.058238552,0.347346396,-1.058536338,-0.966445992,-1.044209828,-1
0.064132053,-0.749944933,-1.366021943,0.352036857,0.467210516,-0.81093196,0.207140532,-0.44566226,-0.615859641,-0.485970199,-1
-1.603703888,3.265279705,1.117084564,0.25702686,0.709363811,1.186075297,1.165801452,-1.00163959,2.290640519,0.351200815,1
-0.066335814,-0.227355654,1.0408029,-0.909396979,0.229579224,-2.858855618,-1.046557328,0.513431087,-0.550097096,0.2182931,1
0.496159869,0.513867334,0.671415521,-0.313642127,1.494461033,0.009378977,0.605940801,0.909603059,1.206776126,-0.026488129,-1
0.902413714,1.259222359,0.314077701,-1.200516263,0.001727777,0.841638924,0.92128785,-1.885812985,-0.155561328,0.425815424,-1
1.181343532,-2.105834541,0.938391173,1.499523416,-2.06811893,0.072429377,-0.991178603,-0.264583888,1.569081262,0.305394257,1
0.160036587,-1.446064403,0.051328376,0.278904583,0.529171607,0.078262786,0.657030015,0.753509465,-0.930240579,-1.208310512,-1
2.041342868,-0.054421303,2.468373394,-0.921312776,-0.591255825,-1.38168073,0.596034578,1.523161638,-0.336529238,0.203728935,1
0.18388121,-0.11582211,-0.566917774,0.604668494,0.50225716,-1.723159146,0.482254024,-0.54314071,-0.921544113,-0.356627056,-1
1.544285249,-0.839398073,-1.002529539,1.721497367,1.617033195,0.918542925,1.192315628,-0.556163451,0.806017178,-1.167263219,1
-0.329637872,-0.581829288,-0.666623954,0.209766754,0.232950408,0.43036209,-2.110919623,-0.28895818,-2.860816529,-1.164760675,1
-0.756562002,-0.559440419,-1.115496008,-0.898051081,0.366805568,0.5499494,-1.63351988,0.040762155,-0.78543214,-0.578834941,-1
1.504048076,-0.230249895,0.378834916,0.0478179,-0.064661003,-0.65125429,0.411614621,-0.629379437,1.260903332,-0.079401646,-1
1.026428982,0.783781784,-0.497266834,1.427179694,-0.65843517,-0.334588279,-0.001774827,-0.536619286,-0.397415955,-0.692589859,-1
-0.579241966,0.230054317,-0.37034204,0.002470431,-0.822278369,0.075166875,-1.276022821,-0.761861549,0.850560028,1.130693127,-1
-0.437629783,0.549455587,0.564600914,1.585234536,0.47983614,-0.405138566,-0.173989975,-0.192826821,-0.869088896,-0.153550668,-1
-0.669912566,0.106024897,0.804585176,1.380713019,0.65940686,1.594793691,0.510700233,-1.215336995,-0.120804054,0.79945607,-1
0.005340388,0.273606656,-0.484264352,-0.792304374,0.530686591,1.049613386,2.457373999,-0.483529039,-1.264764014,0.038303241,1
-0.368652485,0.25517501,0.004577041,1.088839833,-0.052202283,1.979053287,1.876231261,0.535370167,-0.873870981,0.778344493,1
-0.923254768,1.310694331,1.090707738,0.678938909,0.768778395,0.216312306,0.345292337,-2.166301404,0.025058969,0.214888488,1
-0.588640926,-1.171611259,0.279328021,-0.650750317,0.669969247,2.022615349,-0.094861679,-1.216629809,-0.721549326,-0.419827884,-1
-0.075884664,-0.519582144,0.280991047,0.041639176,0.366080432,0.750847998,0.975208083,-0.33802241,0.108558612,0.958738053,-1
1.421799535,-1.075519261,-1.367056573,-1.981129882,-0.743812844,-1.189168823,-0.742122149,1.3118279,-0.014514074,-0.041382398,1
0.029721828,-0.834303965,0.848068939,-0.171039042,1.359286622,1.070767194,0.104584415,0.423528514,0.221641767,-0.43611348,-1
-1.089472308,-0.535515251,0.718326916,0.756763496,-1.155424927,2.029764883,0.468852263,1.558476983,1.352857046,-2.53076884,1
1.598481474,-0.979674918,0.631635311,0.125017313,-0.681583745,1.352822768,0.758014401,0.378968021,-0.544956818,2.81373891,1
0.373578218,-0.179527848,1.119306262,-1.087619937,-0.161480699,-0.464101358,0.279982123,0.122472465,1.594596091,0.372098348,-1
-0.784147563,1.206276118,-0.402047904,-0.281300391,1.007178826,-1.842723989,1.741740525,-1.101898833,0.118516996,0.087951565,1
-0.570233461,0.592226742,0.051899413,0.705655578,2.25200437,-1.553326068,-0.557997511,1.738626486,-1.009531987,0.040729875,1
-1.240968807,-0.227062272,0.145612251,0.338954589,1.01167939,-2.096369725,-0.222411542,0.476592969,0.639382614,1.4273969,1
0.392720047,0.495564773,1.359505474,0.122970511,0.616844098,1.487399982,-0.371932288,-1.526686395,-1.623060701,-1.509547546,1
0.677527008,-0.233626163,1.759841333,0.189719327,0.953458825,1.604783821,0.236400996,0.173122238,-0.190092591,-2.043605764,1
0.827149229,-0.146318035,-0.138017503,-0.151467343,-0.608520531,0.918039528,0.112350017,-1.461153986,-1.943119122,-0.241157247,-1
0.359487849,1.04051167,0.057703769,0.671700265,1.691647901,0.152637041,0.40620678,-0.850243409,-0.442108831,1.180057695,-1
-0.115922923,-0.293919861,2.029917931,-0.753549621,-1.040596547,0.58232821,0.386031942,1.082729214,-1.662484443,0.592924246,1
0.550462515,0.033162405,0.277376302,1.245101983,-0.487973211,-0.354024048,-1.133029656,0.976191989,-0.990063461,-0.963207212,-1
0.699707482,-0.966566205,-0.255087406,-1.266264624,1.486409481,-1.125690913,-1.151998204,0.510916691,1.020450077,-2.206144998,1
-0.581587711,0.179202482,-0.179805126,-0.143574996,-0.451541441,-0.497404076,-1.30785755,0.156249592,-2.168855892,-0.821355105,-1
1.592772933,0.217635838,0.051444719,0.650313877,0.420175648,-1.212060455,0.339197317,0.374746555,-0.253349111,-1.985960719,-1
0.257950746,-0.871506753,0.952640353,-0.733107112,0.533356312,-1.223054909,1.537258515,-1.132842379,-0.582433984,3.057473593,1
0.177109864,0.113486983,-0.145812494,0.713654413,-1.017786018,0.440876108,-1.664153372,0.474991106,0.27051269,-0.358821223,-1
0.166289309,-1.701456733,-1.052314254,0.799146827,0.226018629,-0.35041988,-1.37893941,0.014738839,-1.201851175,-0.054960954,-1
0.089231599,-0.540708935,-0.062128326,-0.532941116,1.242754795,-0.685668986,-1.481019793,-0.025674917,0.362636584,-0.185667385,-1
-0.28953904,0.270371428,0.756217983,0.214744088,1.485704632,-1.871263275,-0.436765966,0.551326401,-0.224738093,0.033195899,-1
0.445684631,-0.69500132,0.046477205,-0.360567485,0.460386059,-0.792171497,1.028440135,-0.068444048,-1.031046523,-0.305908248,-1
0.543827934,-1.00313044,0.063305657,0.808724867,1.019379566,-0.796196777,-0.113759557,1.380937834,-1.085124773,-0.939018225,-1
-0.289517081,-0.58940813,1.754866651,-0.919780774,2.020141894,-0.606322494,0.143025639,-1.131732473,-1.026124569,-0.692482535,1
-1.92273525,0.861698602,0.692470175,0.784550459,-1.099223015,0.460389524,-1.930303891,0.28507629,-0.211888361,-1.001255405,1
-1.010352201,1.438436747,1.056441944,-0.334643979,-1.191581589,-1.661327723,0.355382559,0.937973347,-0.182636499,0.32136286,1
1.143629145,-0.761695073,0.002822196,-2.017424564,2.365403521,-0.230254755,-0.910165782,0.950202707,1.237785861,-1.938346619,1
-0.816397402,1.360753037,-0.432196055,-0.39704547,0.051659299,-1.04031098,1.807388351,-1.457233988,0.35334125,-0.151359688,1
0.494358488,0.696124256,0.197744214,-0.050095384,1.911711809,1.713832004,1.408009105,-0.018706705,0.562800631,0.36781194,1
0.716656952,1.439405536,0.021214997,0.458150573,-0.334550104,1.828184772,-0.23660434,0.337761386,1.212867918,0.507361263,-1
1.544016693,0.859956533,1.15177869,0.347813596,-0.689922036,-1.400014393,-0.353328216,0.303116743,1.538238819,-0.803183881,1
0.429064101,0.942332681,0.363921287,0.608971287,-0.391494718,0.405532184,1.176673554,-2.610470952,0.562710962,-1.768358921,1
-0.971901274,0.114011369,1.59896769,1.938855936,-0.146630912,0.253177829,1.750501812,0.245256038,-0.68291875,0.004209152,1
-1.331505407,-0.012260035,-1.137462834,1.516057542,-0.313809226,-0.362473168,0.575909798,-0.743602605,0.349467446,-0.34150987,-1
0.37239739,-0.362305976,1.186170884,0.821857481,0.841835145,-0.113930813,0.328856186,-0.448350213,-0.560995188,0.076161195,-1
0.303536316,0.246811468,-1.389467284,-0.942065542,1.425402627,0.657629253,-0.635338398,0.622426478,1.73712124,-0.069191265,-1
-0.298409233,-0.148808165,1.963512898,1.113182224,0.282457385,-0.326846348,-0.152946601,-0.076220957,0.663486445,-0.076689605,-1
1.353927841,0.038491254,1.080677638,0.00323633,-0.201475116,0.853335512,-0.87464511,0.526036717,0.289400643,0.325477278,-1
-0.461429773,0.63769838,-1.57879377,-0.339327673,-0.095746614,-0.761270094,-0.183392106,-0.950911387,0.452702729,2.259210722,1
0.866727553,-0.262965072,-0.207348736,-0.374914834,0.67421818,-0.706559158,0.331303554,0.740824309,1.472505783,-0.345185687,-1
0.618228699,0.77336548,-0.157055114,-1.304090591,-1.44344562,0.570484584,2.605567321,-1.407881181,1.292883284,-0.658159602,1
0.362131832,1.50599309,-1.160735813,0.08687184,-2.657801953,2.247588011,0.949432711,0.694964258,-1.518179311,0.410825466,1
0.79534098,0.224739327,0.323478455,-0.023226872,-0.507698338,0.547230646,1.741378942,-0.977417132,0.806534354,0.530455955,-1
0.847907176,0.64978743,-0.635139651,-0.66241727,-0.007901038,-1.000239151,-0.057510749,0.457479533,-0.363857526,-0.129092826,-1
-1.612806432,-0.405718092,-0.051893941,0.592456399,0.513325317,1.489851914,0.433402175,-0.240579534,-1.29182174,1.338334205,-1
1.690880489,-0.543012338,0.2532672,-0.430360493,0.314640446,-2.107162559,-0.358201105,0.905019836,-0.251469341,0.950336365,1
0.135258839,-0.964306707,-1.257398196,-2.696181937,1.228468142,-0.720084896,1.220970762,0.667048264,-0.102512728,2.668828014,1
1.157189619,-1.25283685,1.423093546,-0.355507335,-0.508719549,0.589836573,0.381701893,0.76903704,-0.932387205,-0.195821647,-1
-1.199080818,-0.712174281,0.941109822,0.788780064,-0.285286512,-0.527894313,0.944387141,-1.252367891,-1.053382301,-1.292464354,-1
-0.413546876,-0.722214163,1.766800994,-0.702877752,0.095537868,-1.769119664,0.217674948,0.423873023,-0.034892259,-0.872943835,-1
-0.166034901,0.811444949,-1.453104305,0.690212169,1.844093633,0.179174088,-0.816767913,-0.487803223,-0.042675507,-0.340930634,-1
0.155539131,0.556264799,-0.373527238,1.801399688,2.162307526,1.082080299,-0.850136928,-0.496745251,0.526594213,1.490300521,1
0.280594741,0.899748561,-2.200445695,0.923897507,0.341265434,0.570576099,-2.062902866,-0.510895917,-0.534009271,-1.196543652,1
-0.149897275,-0.713235347,-0.958311592,0.991444342,-0.909205809,1.455396032,-0.201100129,-0.841070469,0.258045659,0.85520527,-1
0.714816297,0.279791322,0.279267912,0.84991223,0.085356857,0.961020449,1.551612861,0.824326996,2.19589746,-0.180515512,1
0.71744579,0.190093967,0.655547834,1.115142334,-1.077264056,0.558231406,-0.580771288,-0.382396656,0.000782028,-1.001449039,-1
0.002890795,1.129581345,-1.467453371,0.346506023,0.510243256,0.654252189,-1.288379601,0.391358377,0.668002479,0.81375552,-1
0.001828969,-1.90526585,-0.58844835,-0.326460177,1.51397935,0.495151068,0.270665749,1.156539454,0.319060915,-0.838447474,-1
0.603709159,0.641060621,-0.190237383,-1.143140783,-1.832676822,2.193482565,1.480768605,-1.552380976,-0.563386391,0.445176502,1
-1.921442187,-1.933092002,0.659869451,2.166868978,-1.364811112,0.45352285,-1.053129786,-1.071599087,0.677558361,1.467345782,1
0.564569839,-0.78355895,0.351621391,1.45822376,0.677956821,0.847076355,0.451188131,0.452981192,0.800939748,0.295069145,-1
-0.890806935,-0.74145427,0.122075625,0.539686833,0.017300698,0.934033255,-0.2543056,0.37002371,-1.374887632,-0.654562658,-1
1.782835992,-1.093766478,-0.652857531,-0.399596017,-1.025815137,0.506736635,-0.615578858,-0.30539332,1.08479764,-0.252745418,-1
0.395490092,-0.724555512,0.407849339,-0.293638311,0.099383231,0.193047691,0.018399552,-0.23246496,-0.662013315,-1.306488717,-1
-0.964739587,0.267229429,1.662259255,-0.442846954,-0.109789276,1.214559011,1.65811044,0.74684604,0.377194518,1.042481539,1
-0.916644837,-0.304950297,-1.259695919,-0.862554981,-0.295022002,1.386801928,-1.640814801,-0.427844987,-1.281575943,-0.618825087,1
0.880283847,2.332937545,1.250678489,3.248634231,-1.20337787,1.040308855,-2.037500467,-0.697063591,0.662160978,0.887122094,1
0.424045005,-0.043924221,0.786200549,0.729992719,-0.860777284,-1.159357779,0.470702804,0.095478751,-0.020652536,-0.809484124,-1
-1.4261408,-0.184620532,1.616139635,-0.229500207,-0.8709107,-1.016899175,0.28874663,-1.947656931,0.225281333,1.279089577,1
-1.714163443,-0.43722725,1.583908339,0.76886405,1.652122484,-1.569917564,-0.655990353,-0.078816273,-0.107882547,-0.08987018,1
-0.251250172,-0.712903792,1.683134425,-2.216523551,0.146195144,-0.451384821,-1.372992042,-0.45985344,-0.29219539,2.01101727,1
0.717293729,1.236958818,-1.200779661,0.300258477,0.0402557,-1.377370028,-0.124862437,0.361902831,0.116491911,-0.677316144,-1
0.863231461,-1.158649722,1.137529205,-0.754422773,-0.124662274,-0.828856715,0.445994752,-0.673188565,1.424385552,-0.33457589,-1
-0.689171388,1.781622098,0.756003301,0.436227319,-0.98719632,-1.463676288,0.28343504,0.389826321,1.422525409,0.705015988,1
-0.855510724,0.394783386,0.651759933,-0.324763606,0.487741196,2.327216362,-0.241779401,0.646445745,-0.694184089,-0.943992286,-1
0.366435636,1.196030569,-1.654745299,1.111108646,0.665969957,0.517012916,1.77837524,-0.355296575,0.301437835,1.068856602,1
0.690920851,-0.537958671,0.917859261,0.831359959,-0.423467699,2.11670328,-0.019273158,0.105805426,-0.105968012,0.280940638,-1
1.458720894,-0.174991195,0.550983438,0.858487026,-0.093486129,1.187927263,-0.231231055,0.382806002,-0.042113826,0.507981733,-1
0.01074697,0.324222469,-1.351042278,-1.021158356,-1.140092836,0.123445086,-0.108945254,0.339067317,0.517565088,0.509373629,-1
-1.44274362,0.041394865,-0.123882429,-0.490473109,-0.546781376,0.998050648,0.999465553,-0.074553223,1.266363474,0.58360856,-1
1.467035263,-1.432821805,-0.99769638,-0.364507981,-0.341346983,1.087787374,0.322966729,1.003670183,-0.161354837,-1.054768159,-1
0.133502094,-2.038369233,0.138390977,-0.291981432,-0.827160939,0.382905053,-0.99352407,-0.374886175,2.311440684,-1.489524139,1
0.145089996,-0.676883754,-0.912326644,0.607008738,-1.754113327,1.419758594,-1.168805046,1.591784291,1.380718902,0.126393928,1
0.689630279,1.024382141,1.971743619,0.457587201,-0.557050607,0.67743122,-0.345212705,1.344680289,1.308041244,0.889543549,1
-0.392182028,-0.757507658,-0.738374676,-1.836935302,0.242608071,1.390765197,0.2298446,1.430984895,-1.650890458,-0.069372982,1
-0.990330042,-0.791214404,1.178424551,-0.549863756,-0.602804613,-0.844876875,-1.163846804,0.048562161,-1.369973227,0.082642387,-1
-0.556064867,1.039149069,1.158348684,2.025425472,-1.889955182,0.426861526,-0.799642565,-0.93113016,-1.104116728,-0.346095111,1
1.566581199,-2.60602363,1.665641484,0.672412905,-0.026077154,-2.887120978,0.680020722,1.160414415,0.25104263,0.585034128,1
0.406505678,-1.389914033,0.905603898,0.063588783,-0.63553798,-0.540253258,-0.029532966,-1.759874767,-1.554691475,-1.208492742,1
-1.194079484,0.045126589,0.988273601,-0.725855242,1.209041726,-0.262627154,-0.751572142,-1.032886919,-0.93806386,0.485323635,-1
0.445076646,0.26405483,-0.376506132,-0.553633612,-2.234033675,1.27847198,0.39353593,-2.054744521,0.256005949,1.194213037,1
-0.270144272,0.511996614,0.219270745,0.780234875,0.123634107,0.406595293,-0.461920119,-1.714432888,0.361482106,-0.612373606,-1
1.028179229,0.467148838,-1.389997086,-0.721088239,-0.385694919,-1.950371747,-0.728439899,0.583256486,-0.838604268,-0.980288448,1
-1.16070395,0.622756546,1.652702064,0.4004508,-0.243594806,1.812451945,-1.282623757,1.082136386,-0.328286586,-0.521568076,1
0.784237405,-0.479730095,-0.902274334,-0.658796689,-0.179122883,-0.383352277,-0.956040866,-0.010110327,-0.293952473,-0.556682562,-1
1.027287922,-1.107292227,-1.041018852,-0.48696432,1.307822139,0.866041985,-0.042804821,0.331637254,-0.046609457,-0.705430549,-1
-1.468369298,0.10321956,-1.09231965,0.058332838,0.582306871,-0.778360291,-0.190485299,0.346508933,-0.950378602,2.775392183,1
0.047480337,0.543115545,0.053351876,-0.189459258,0.789621292,1.009006926,-1.027336196,0.045782505,0.431339392,-0.373883075,-1
-0.401333335,-0.342869962,-0.549669029,1.084506139,-0.394711242,-0.414674194,0.720774859,0.476687114,-0.355998923,-1.745868318,-1
-0.078320956,0.429854071,-0.224411371,1.074159667,-0.432242026,1.129639886,-0.737550239,0.302125904,0.484859351,-0.645999317,-1
-1.014566964,-1.354084791,0.382288379,-0.257061469,0.727406226,-0.559747313,-0.83884389,-1.866593858,1.886959587,-0.713773087,1
-0.596705964,-0.68625499,-0.418862228,1.061570586,-1.155821657,0.73096075,0.604373663,-0.044447923,-0.412387125,-1.648775467,-1
0.209323761,-1.085668279,-0.094176219,1.609211173,-1.389580388,-0.479208556,1.441998557,0.38491442,1.061873552,-1.546995707,1
0.568656452,0.293949355,0.252425651,1.11391558,0.327224127,-0.439497035,1.027430654,0.369746467,1.840220459,0.443218303,-1
-0.113346261,1.020609368,-0.224141739,2.283527149,1.499653027,0.065990012,0.585261046,-0.449361022,-0.622924037,0.986166856,1
0.961859028,-1.240062019,-0.726904208,0.817990936,-0.732313368,0.399359301,-0.667385781,-1.572959443,2.359134,-0.676658568,1
-0.230044089,0.666365874,0.034019025,-1.543406928,-0.054381696,-0.062791422,0.549370635,1.179217172,0.982907709,0.004368579,-1
-0.904036138,-0.565281993,1.191131686,-0.321235797,0.034446921,0.361429111,0.982328805,1.014946114,0.829278808,0.070165122,-1
-3.101774527,0.272909967,0.698924097,-1.47664024,0.105198278,0.421634515,-0.241057208,-0.926904511,-0.858483565,0.578647796,1
-0.912182065,-1.128507769,1.592389268,-1.287860049,-0.353367705,-1.291599847,0.168278825,-0.377217837,-1.334948211,-0.132922573,1
1.014221967,-1.790055194,1.00895692,0.360217561,-2.056060099,0.83986831,-0.806513611,-0.236049818,0.634950926,0.001779786,1
0.294986745,-0.455866816,1.649582706,-1.46418125,1.63082561,1.179884209,-0.94765341,0.898459954,1.659029375,0.021173728,1
0.666199954,0.603337561,0.163277014,-0.863894786,0.520795624,-0.201030107,-0.250358928,0.099174476,-1.028016152,-2.115664977,-1
-0.544880247,0.126559086,0.525480497,-1.216664362,-0.09652238,-1.369212321,0.004686063,0.056362239,-0.415636759,-1.312949087,-1
0.698341642,0.554108673,-1.400231394,1.731180547,-0.027887964,-0.624057645,0.191903118,-0.652674487,-1.646502609,-0.587085284,1
-0.432337597,-1.611786005,1.580061755,-0.541176045,-1.926327043,-0.515128446,-1.569296457,-1.022621491,1.977754535,1.871879565,1
-1.964176773,1.15819285,-0.166215805,1.130546082,1.246848925,2.349717408,0.768922053,0.36243402,0.021498231,0.899311187,1
0.702023843,0.181662799,-1.30649178,-1.362090686,-0.542965773,2.498603204,-0.753488863,-1.993884153,1.275819783,-0.387427184,1
0.480154491,-0.25368053,1.759346298,-0.089441706,0.693794557,-0.16641342,-0.685342997,0.148503145,0.427272296,2.255718838,1
0.242973657,0.280429018,0.247388064,0.026550463,0.210957482,-0.437722756,-0.406129517,0.39041904,-0.370999711,2.994643265,1
-1.025688696,0.400748133,1.026698811,0.24454442,0.613344051,0.919328142,-0.006638615,-0.363175132,0.402747541,-1.417875281,-1
-1.411144672,0.37932127,1.32521342,0.239163382,-1.158941315,0.841147622,0.794803808,0.13943856,0.476093256,2.044144334,1
-0.90544479,-0.801392539,-2.257920439,-0.423287409,-2.017044123,-1.067667628,-0.125396257,1.538392873,-1.113208814,-0.411716826,1
0.510361177,-0.779162688,0.427497728,1.492219613,-1.112468146,-0.162259095,0.021835701,0.220322435,-1.302701713,0.208126273,-1
-0.702956208,-0.148472875,-0.179218515,-0.814861831,1.555963877,0.455012114,-0.915755735,-1.240870017,0.211050695,0.712261611,-1
1.382178225,-0.620194504,-0.009873176,0.65706456,0.106603916,0.056950692,1.880319036,0.040473715,1.64443165,-1.027129204,1
1.249829884,1.843616635,-0.666288759,0.344808899,-0.845165797,-0.510395016,-1.128189049,-0.094527487,1.824862647,1.116518231,1
0.6404108,0.96771279,0.372876447,0.570296706,-0.545192283,0.686861392,1.590325949,-0.120418226,0.697366905,-0.064153601,-1
1.692828755,0.807113925,0.155326865,0.087838342,-0.529354321,-0.059884564,-2.18837961,-0.202623643,-0.219229435,-0.935310036,1
1.405783063,0.16939352,-2.11018173,-1.453050322,-0.56043812,0.550034697,0.612184249,0.449221738,1.541139383,-0.986855934,1
1.411686048,-0.076623463,0.330483652,-1.093821043,-1.586588422,-0.081033908,-1.893430525,-0.868100968,-1.645467733,0.579799112,1
0.909762086,2.38296629,-1.013917923,-0.429902534,0.147322189,-0.65150983,-0.751231687,0.895612717,-1.511876041,-1.48075514,1
-1.338863892,-0.32186497,-0.425221206,0.544574323,-0.453923661,0.767754207,-0.689681611,1.187184997,1.73043456,-1.814414812,1
0.184828647,1.110705208,-0.347559913,-0.933438032,-0.488415722,0.848052903,-0.586844311,1.478170709,0.284809303,-0.444237005,-1
1.255245889,-0.15950869,1.401574398,0.376211396,-0.066350322,-1.671942983,-0.259785584,0.087562986,0.817279386,0.835335284,-1
1.209279705,-1.31344813,0.454073505,0.941138948,-2.118404229,0.861541099,0.422192193,0.070182675,-0.41322281,-0.339622572,1
2.47402116,-0.080147551,-0.579832915,0.15237218,-1.240710148,-0.273009973,-0.464525356,0.497131701,-0.863643217,0.89579637,1
-0.814130712,-0.86249141,2.438112983,-0.543787751,-1.225527765,-0.530373444,-0.063645311,0.64059642,1.868970054,-1.507212322,1
0.688149418,-1.329639585,-0.398481438,-1.219038058,0.933502303,0.677732552,-0.281806712,0.853587088,1.923022515,-0.747149812,1
-0.282770678,0.428248283,-0.419775006,0.478530743,-0.162661744,-0.698819112,-1.123659516,-0.184907071,-0.253303936,3.514928461,1
-0.87919588,2.782204842,0.12280841,1.098031912,-0.634990478,0.841392905,-0.990206608,-1.129834671,-0.030633758,0.477449114,1
-1.098779383,-1.879095417,0.736570123,0.769772274,-0.743807745,-1.587569087,-1.226496251,-0.248460748,-0.950979849,-0.329997373,1
1.054796103,0.708861274,0.394905113,-0.22437067,1.24276589,1.061909204,1.035948523,0.181596955,-1.419380954,-0.78570755,-1
0.313499979,0.812762025,-0.843936573,1.932982588,1.167684342,1.802642601,0.273588285,-1.132077444,-2.376973353,-0.325455282,1
-0.316076932,-1.942461586,1.422268016,0.319013028,0.501140264,0.459956629,0.09719737,0.518656447,1.282740342,-0.487129983,-1
0.899338453,0.166477849,-1.133990789,-0.807244515,0.978574554,0.71143673,-0.224776124,1.258782973,1.0834059,0.171090413,-1
-1.120338096,-0.784973186,-0.224819771,-0.770027375,-0.045171253,1.386208424,-1.32353934,0.587625696,0.465261729,-1.223817792,-1
-2.458188154,0.102486986,-0.656757835,1.239827635,-0.038783017,0.412812005,0.970484528,-0.294375105,1.9050567,-0.049881458,1
-2.038548858,0.141121517,1.076760575,-0.679343415,0.779625317,-2.502092688,2.47117045,2.107577442,-1.389537676,0.464053492,1
-2.023011257,-0.745068138,3.294013058,-0.114622004,1.212712541,-0.254149739,-0.46417445,-0.388993825,0.652091721,1.447655904,1
0.450229281,1.091866565,-0.779810258,-0.619930733,-0.014298911,0.607126181,0.208908327,-1.460452161,0.173019811,0.108118539,-1
-1.316782831,1.380910913,0.886790156,-1.198914675,0.955744916,0.391486954,-3.224635344,0.142256925,2.287234996,-0.299829776,1
-0.178304094,-0.425206749,-2.181745229,0.348159483,1.297014586,-0.741612459,1.003267529,0.647339268,-1.596198191,-0.037595362,1
-0.317054889,0.3388951,0.130919918,-0.818110947,-0.894097922,-2.11443326,1.524924954,-1.326581899,-0.573489297,0.723413398,1
1.976596594,0.225515771,0.653271495,-0.212960293,1.274437185,1.152814178,1.005956022,-0.180132923,-0.323829993,1.143640714,1
-0.085958732,1.461113918,1.023638452,-0.604849249,0.16194636,1.521596552,1.732305717,-0.41384515,0.652544534,1.032304724,1
0.770120565,1.699361552,-0.085318532,-0.848834666,1.092627611,0.804591465,-0.084554436,-0.079359255,0.395288079,-0.630282173,-1
-0.635213515,1.113079363,-1.966143749,-0.013340558,-0.580644663,-0.345679687,1.267194485,1.136354357,1.096418965,-1.844677093,1
0.740423033,-0.241285249,0.616750744,-0.624929175,0.691143944,0.257673101,0.824655165,0.598617189,-0.793533027,2.181320678,-1
0.183078853,-1.579198309,-1.045783973,-2.312699953,-1.747541573,0.771506979,0.154439872,1.096215453,0.115993319,-0.389743807,1
-0.13420478,-0.38321637,-1.767160765,0.866421643,-1.332633362,-0.197997394,-0.574076675,-0.285725629,0.479372589,-1.90474518,1
2.089874791,-0.13169942,-0.287841544,1.030821595,1.085264865,-0.885042164,1.502846619,0.714385819,0.068405156,-0.105144212,1
0.457903356,-0.211921573,-0.2345925,-1.445902748,-0.250149663,-0.287635824,-0.103176671,-0.153361181,-0.673080968,0.195257816,-1
-0.342943166,-1.14247051,-1.205899293,1.368050163,-0.607488719,-0.83476241,-1.148279303,-0.971633182,0.034633628,-0.347694194,-1
-1.822037104,0.608380521,1.054357428,0.688696882,-1.074027629,0.5107661,0.239637066,0.584903586,-0.506999837,-1.005418798,-1
-0.314119622,0.19166511,-0.256510165,1.263841139,-0.744769132,-2.680182766,-0.523799935,0.263536868,2.251488408,0.788487928,1
0.014826001,-0.04741423,0.930220319,0.204735843,9.13E-05,1.406190757,0.724952121,2.142632177,-0.207563414,-1.495961268,1
-0.401875157,1.779316389,0.131900616,2.718255922,-0.447886797,-0.150440976,1.505817731,-1.567975856,0.328062837,-0.282134763,1
0.558321492,1.216168778,-0.034177945,0.298714029,-0.146053737,0.29407919,-0.552831151,-0.34695359,-0.043505101,0.140054104,-1
